hour_starts_at,consumption_kwh,consumption_unit_price_eur,consumption_cost_eur,production_kwh,production_unit_price_eur,production_profit_eur
2025-03-01T00:00:00.000+01:00,0.754,0.3006971,0.2267256134,0,0.3006971,0
2025-03-01T01:00:00.000+01:00,0.671,0.2922271,0.1960843841,0,0.2922271,0
2025-03-01T02:00:00.000+01:00,0.652,0.2887665,0.188275758,0,0.2887665,0
2025-03-01T03:00:00.000+01:00,1.01,0.2806474,0.283453874,0,0.2806474,0
2025-03-01T04:00:00.000+01:00,2.392,0.2784089,0.6659540888,0,0.2784089,0
2025-03-01T05:00:00.000+01:00,0.493,0.2830432,0.1395402976,0,0.2830432,0
2025-03-01T06:00:00.000+01:00,0.555,0.2893594,0.160594467,0,0.2893594,0
2025-03-01T07:00:00.000+01:00,0.496,0.3095906,0.1535569376,0,0.3095906,0
2025-03-01T08:00:00.000+01:00,2.247,0.3125309,0.7022569323,0,0.3125309,0
2025-03-01T09:00:00.000+01:00,0.79,0.3091792,0.244251568,0.032,0.3091792,0.0098937344
2025-03-01T10:00:00.000+01:00,0.047,0.2921908,0.0137329676,0.882,0.2921908,0.2577122856
2025-03-01T11:00:00.000+01:00,0,0.2764487,0,2.899,0.2764487,0.8014247813
2025-03-01T12:00:00.000+01:00,0,0.2670107,0,4.268,0.2670107,1.1396016676
2025-03-01T13:00:00.000+01:00,0.001,0.2582745,0.0002582745,3.55,0.2582745,0.916874475
2025-03-01T14:00:00.000+01:00,0,0.2554794,0,4.022,0.2554794,1.0275381468
2025-03-01T15:00:00.000+01:00,0,0.2643124,0,3.701,0.2643124,0.9782201924
2025-03-01T16:00:00.000+01:00,0,0.2850518,0,3.115,0.2850518,0.887936357
2025-03-01T17:00:00.000+01:00,0.461,0.3107885,0.1432734985,1.436,0.3107885,0.446292286
2025-03-01T18:00:00.000+01:00,1.942,0.3315884,0.6439446728,0,0.3315884,0
2025-03-01T19:00:00.000+01:00,0.846,0.325248,0.275159808,0,0.325248,0
2025-03-01T20:00:00.000+01:00,0.734,0.3090945,0.226875363,0,0.3090945,0
2025-03-01T21:00:00.000+01:00,1.117,0.2994387,0.3344730279,0,0.2994387,0
2025-03-01T22:00:00.000+01:00,0.858,0.2953247,0.2533885926,0,0.2953247,0
2025-03-01T23:00:00.000+01:00,0.716,0.2927716,0.2096244656,0,0.2927716,0
2025-03-02T00:00:00.000+01:00,0.751,0.2976721,0.2235517471,0,0.2976721,0
2025-03-02T01:00:00.000+01:00,0.67,0.2780096,0.186266432,0,0.2780096,0
2025-03-02T02:00:00.000+01:00,0.595,0.2679545,0.1594329275,0,0.2679545,0
2025-03-02T03:00:00.000+01:00,1.257,0.2604283,0.3273583731,0,0.2604283,0
2025-03-02T04:00:00.000+01:00,0.929,0.2620013,0.2433992077,0,0.2620013,0
2025-03-02T05:00:00.000+01:00,0.769,0.2617714,0.2013022066,0,0.2617714,0
2025-03-02T06:00:00.000+01:00,0.873,0.2643487,0.2307764151,0,0.2643487,0
2025-03-02T07:00:00.000+01:00,0.601,0.2722984,0.1636513384,0,0.2722984,0
2025-03-02T08:00:00.000+01:00,0.151,0.2725767,0.0411590817,0.185,0.2725767,0.0504266895
