hour_starts_at,consumption_kwh,consumption_unit_price_eur,consumption_cost_eur,production_kwh,production_unit_price_eur,production_profit_eur
2025-07-01T22:00:00.000+02:00,3.288,0.4842662,1.5922672656,0,0.4842662,0
2025-07-01T23:00:00.000+02:00,0.358,0.3429019,0.1227588802,0,0.3429019,0
2025-07-02T00:00:00.000+02:00,0.358,0.2920093,0.1045393294,0,0.2920093,0
2025-07-02T01:00:00.000+02:00,0.36,0.2719354,0.097896744,0,0.2719354,0
2025-07-02T02:00:00.000+02:00,0.349,0.2596418,0.0906149882,0,0.2596418,0
2025-07-02T03:00:00.000+02:00,0.364,0.2590852,0.0943070128,0,0.2590852,0
2025-07-02T04:00:00.000+02:00,3.28,0.2635501,0.864444328,0,0.2635501,0
2025-07-02T05:00:00.000+02:00,3.052,0.274549,0.837923548,0,0.274549,0
2025-07-02T06:00:00.000+02:00,0.188,0.2973333,0.0558986604,0,0.2973333,0
2025-07-02T07:00:00.000+02:00,0.038,0.2831884,0.0107611592,0.088,0.2831884,0.0249205792
2025-07-02T08:00:00.000+02:00,0.036,0.2741376,0.0098689536,0.576,0.2741376,0.1579032576
2025-07-02T09:00:00.000+02:00,2.331,0.2595813,0.6050840103,0.807,0.2595813,0.2094821091
2025-07-02T10:00:00.000+02:00,0.016,0.245751,0.003932016,1.428,0.245751,0.350932428
2025-07-02T11:00:00.000+02:00,0.001,0.2357322,0.0002357322,2.247,0.2357322,0.5296902534
2025-07-02T12:00:00.000+02:00,0.002,0.1779184,0.0003558368,2.957,0.1779184,0.5261047088
2025-07-02T13:00:00.000+02:00,0,0.1871023,0,3.324,0.1871023,0.6219280452
2025-07-02T14:00:00.000+02:00,8.729,0.2040302,1.7809796158,0.018,0.2040302,0.0036725436
2025-07-02T15:00:00.000+02:00,8.418,0.2341955,1.971457719,0,0.2341955,0
2025-07-02T16:00:00.000+02:00,0.273,0.2439965,0.0666110445,1.112,0.2439965,0.271324108
2025-07-02T17:00:00.000+02:00,0.304,0.2579478,0.0784161312,0.723,0.2579478,0.1864962594
2025-07-02T18:00:00.000+02:00,0.119,0.3072674,0.0365648206,0.316,0.3072674,0.0970964984
2025-07-02T19:00:00.000+02:00,0.34,0.4274083,0.145318822,0,0.4274083,0
2025-07-02T20:00:00.000+02:00,0.365,0.5301736,0.193513364,0,0.5301736,0
2025-07-02T21:00:00.000+02:00,0.356,0.4061123,0.1445759788,0,0.4061123,0
2025-07-02T22:00:00.000+02:00,0.431,0.3180364,0.1370736884,0,0.3180364,0
2025-07-02T23:00:00.000+02:00,0.466,0.2790623,0.1300430318,0,0.2790623,0
2025-07-03T00:00:00.000+02:00,1.125,0.2492116,0.28036305,0,0.2492116,0
2025-07-03T01:00:00.000+02:00,0.953,0.2455695,0.2340277335,0,0.2455695,0
2025-07-03T02:00:00.000+02:00,0.354,0.2432584,0.0861134736,0,0.2432584,0
2025-07-03T03:00:00.000+02:00,6.496,0.2431737,1.5796563552,0,0.2431737,0
2025-07-03T04:00:00.000+02:00,0.353,0.2455332,0.0866732196,0,0.2455332,0
2025-07-03T05:00:00.000+02:00,0.341,0.2522729,0.0860250589,0,0.2522729,0
2025-07-03T06:00:00.000+02:00,0.159,0.27709,0.04405731,0.006,0.27709,0.00166254
2025-07-03T07:00:00.000+02:00,1.039,0.2831884,0.2942327476,0.14,0.2831884,0.039646376
2025-07-03T08:00:00.000+02:00,0.016,0.2745974,0.0043935584,0.55,0.2745974,0.15102857
2025-07-03T09:00:00.000+02:00,0.015,0.2571129,0.0038566935,1.187,0.2571129,0.3051930123
2025-07-03T10:00:00.000+02:00,0.007,0.238491,0.001669437,1.798,0.238491,0.428806818
2025-07-03T11:00:00.000+02:00,0,0.2170619,0,2.655,0.2170619,0.5762993445
2025-07-03T12:00:00.000+02:00,0.003,0.198682,0.000596046,3.325,0.198682,0.66061765
2025-07-03T13:00:00.000+02:00,0.018,0.1889536,0.0034011648,4.33,0.1889536,0.818169088
2025-07-03T14:00:00.000+02:00,0.112,0.1563925,0.01751596,3.05,0.1563925,0.476997125
2025-07-03T15:00:00.000+02:00,0.05,0.1674882,0.00837441,2.442,0.1674882,0.4090061844
2025-07-03T16:00:00.000+02:00,0.04,0.2150412,0.008601648,2.887,0.2150412,0.6208239444
2025-07-03T17:00:00.000+02:00,0.073,0.2456663,0.0179336399,2.13,0.2456663,0.523269219
2025-07-03T18:00:00.000+02:00,0.035,0.2635138,0.009222983,2.121,0.2635138,0.5589127698
2025-07-03T19:00:00.000+02:00,0.015,0.2792075,0.0041881125,1.721,0.2792075,0.4805161075
2025-07-03T20:00:00.000+02:00,0.044,0.334202,0.014704888,0.411,0.334202,0.137357022
2025-07-03T21:00:00.000+02:00,0.364,0.3645246,0.1326869544,0,0.3645246,0
2025-07-03T22:00:00.000+02:00,0.619,0.3248487,0.2010813453,0,0.3248487,0
2025-07-03T23:00:00.000+02:00,0.527,0.3049684,0.1607183468,0,0.3049684,0
2025-07-04T00:00:00.000+02:00,1.14,0.2807684,0.320075976,0,0.2807684,0
2025-07-04T01:00:00.000+02:00,0.621,0.272855,0.169442955,0,0.272855,0
2025-07-04T02:00:00.000+02:00,0.359,0.2686442,0.0964432678,0,0.2686442,0
2025-07-04T03:00:00.000+02:00,0.355,0.2642882,0.093822311,0,0.2642882,0
2025-07-04T04:00:00.000+02:00,0.345,0.2685716,0.092657202,0,0.2685716,0
2025-07-04T05:00:00.000+02:00,0.34,0.2735931,0.093021654,0,0.2735931,0
2025-07-04T06:00:00.000+02:00,0.161,0.2774046,0.0446621406,0,0.2774046,0
2025-07-04T07:00:00.000+02:00,0.061,0.2823293,0.0172220873,0.027,0.2823293,0.0076228911
2025-07-04T08:00:00.000+02:00,0.046,0.2686684,0.0123587464,0.546,0.2686684,0.1466929464
2025-07-04T09:00:00.000+02:00,0.036,0.2579599,0.0092865564,1.139,0.2579599,0.2938163261
2025-07-04T10:00:00.000+02:00,0.019,0.2323805,0.0044152295,1.723,0.2323805,0.4003916015
2025-07-04T11:00:00.000+02:00,0.001,0.1500884,0.0001500884,2.32,0.1500884,0.348205088
2025-07-04T12:00:00.000+02:00,0.054,0.1476079,0.0079708266,2.63,0.1476079,0.388208777
2025-07-04T13:00:00.000+02:00,0.003,0.1457808,0.0004373424,3.343,0.1457808,0.4873452144
2025-07-04T14:00:00.000+02:00,0,0.1460107,0,4.062,0.1460107,0.5930954634
2025-07-04T15:00:00.000+02:00,0,0.1469303,0,3.869,0.1469303,0.5684733307
2025-07-04T16:00:00.000+02:00,0,0.1504877,0,2.944,0.1504877,0.4430357888
2025-07-04T17:00:00.000+02:00,0,0.2219987,0,3.07,0.2219987,0.681536009
2025-07-04T18:00:00.000+02:00,0,0.2554431,0,2.877,0.2554431,0.7349097987
2025-07-04T19:00:00.000+02:00,0.001,0.2656555,0.0002656555,2.173,0.2656555,0.5772694015
2025-07-04T20:00:00.000+02:00,0.003,0.3021491,0.0009064473,1.019,0.3021491,0.3078899329
2025-07-04T21:00:00.000+02:00,0.155,0.3231426,0.050087103,0.034,0.3231426,0.0109868484
2025-07-04T22:00:00.000+02:00,0.236,0.29645,0.0699622,0,0.29645,0
2025-07-04T23:00:00.000+02:00,0.288,0.2722984,0.0784219392,0,0.2722984,0
2025-07-05T00:00:00.000+02:00,0.271,0.2630782,0.0712941922,0,0.2630782,0
2025-07-05T01:00:00.000+02:00,1.018,0.254584,0.259166512,0,0.254584,0
2025-07-05T02:00:00.000+02:00,0.15,0.2569072,0.03853608,0,0.2569072,0
2025-07-05T03:00:00.000+02:00,0.149,0.2540395,0.0378518855,0,0.2540395,0
2025-07-05T04:00:00.000+02:00,0.14,0.255673,0.03579422,0,0.255673,0
2025-07-05T05:00:00.000+02:00,0.135,0.2430164,0.032807214,0,0.2430164,0
2025-07-05T06:00:00.000+02:00,0.05,0.2437424,0.01218712,0.018,0.2437424,0.0043873632
2025-07-05T07:00:00.000+02:00,0.006,0.2000735,0.001200441,0.256,0.2000735,0.051218816
2025-07-05T08:00:00.000+02:00,0.026,0.169279,0.004401254,0.285,0.169279,0.048244515
2025-07-05T09:00:00.000+02:00,0.181,0.1517098,0.0274594738,0.508,0.1517098,0.0770685784
2025-07-05T10:00:00.000+02:00,0.017,0.1476684,0.0025103628,0.712,0.1476684,0.1051399008
2025-07-05T11:00:00.000+02:00,0.03,0.14762,0.0044286,0.918,0.14762,0.13551516
2025-07-05T12:00:00.000+02:00,0.022,0.1470755,0.003235661,1.055,0.1470755,0.1551646525
2025-07-05T13:00:00.000+02:00,0.004,0.1452484,0.0005809936,1.837,0.1452484,0.2668213108
2025-07-05T14:00:00.000+02:00,8.608,0.1458655,1.255610224,0.008,0.1458655,0.001166924
2025-07-05T15:00:00.000+02:00,10.271,0.1465794,1.5055170174,0,0.1465794,0
2025-07-05T16:00:00.000+02:00,10.352,0.1452484,1.5036114368,0,0.1452484,0
2025-07-05T17:00:00.000+02:00,11.194,0.1476684,1.6530000696,0,0.1476684,0
2025-07-05T18:00:00.000+02:00,0.423,0.1977987,0.0836688501,0.068,0.1977987,0.0134503116
2025-07-05T19:00:00.000+02:00,0.325,0.2504337,0.0813909525,0,0.2504337,0
2025-07-05T20:00:00.000+02:00,0.529,0.2805385,0.1484048665,0,0.2805385,0
2025-07-05T21:00:00.000+02:00,0.571,0.2880284,0.1644642164,0,0.2880284,0
2025-07-05T22:00:00.000+02:00,0.958,0.2880284,0.2759312072,0,0.2880284,0
2025-07-05T23:00:00.000+02:00,1.312,0.2774167,0.3639707104,0,0.2774167,0
2025-07-06T00:00:00.000+02:00,0.618,0.2617351,0.1617522918,0,0.2617351,0
2025-07-06T01:00:00.000+02:00,0.46,0.2537975,0.11674685,0,0.2537975,0
2025-07-06T02:00:00.000+02:00,0.454,0.2480742,0.1126256868,0,0.2480742,0
2025-07-06T03:00:00.000+02:00,0.46,0.2447104,0.112566784,0,0.2447104,0
2025-07-06T04:00:00.000+02:00,0.463,0.2455332,0.1136818716,0,0.2455332,0
2025-07-06T05:00:00.000+02:00,0.453,0.2516437,0.1139945961,0,0.2516437,0
2025-07-06T06:00:00.000+02:00,0.312,0.2501917,0.0780598104,0.008,0.2501917,0.0020015336
2025-07-06T07:00:00.000+02:00,0.025,0.24926,0.0062315,0.113,0.24926,0.02816638
2025-07-06T08:00:00.000+02:00,0.133,0.2391807,0.0318110331,0.433,0.2391807,0.1035652431
2025-07-06T09:00:00.000+02:00,0.121,0.2139885,0.0258926085,0.159,0.2139885,0.0340241715
2025-07-06T10:00:00.000+02:00,0.036,0.1811249,0.0065204964,0.297,0.1811249,0.0537940953
2025-07-06T11:00:00.000+02:00,0.486,0.1718684,0.0835280424,0.07,0.1718684,0.012030788
2025-07-06T12:00:00.000+02:00,0.404,0.1719894,0.0694837176,0.095,0.1719894,0.016338993
2025-07-06T13:00:00.000+02:00,0.038,0.1864126,0.0070836788,0.342,0.1864126,0.0637531092
2025-07-06T14:00:00.000+02:00,0.142,0.1682384,0.0238898528,0.099,0.1682384,0.0166556016
2025-07-06T15:00:00.000+02:00,0.018,0.2178726,0.0039217068,0.672,0.2178726,0.1464103872
2025-07-06T16:00:00.000+02:00,0.257,0.2444684,0.0628283788,0.179,0.2444684,0.0437598436
2025-07-06T17:00:00.000+02:00,1.029,0.2771626,0.2852003154,0,0.2771626,0
2025-07-06T18:00:00.000+02:00,1.541,0.2835635,0.4369713535,0,0.2835635,0
2025-07-06T19:00:00.000+02:00,0.747,0.2980714,0.2226593358,0.137,0.2980714,0.0408357818
2025-07-06T20:00:00.000+02:00,0.07,0.3115145,0.021806015,0.174,0.3115145,0.054203523
2025-07-06T21:00:00.000+02:00,0.355,0.3163545,0.1123058475,0,0.3163545,0
2025-07-06T22:00:00.000+02:00,0.236,0.3026694,0.0714299784,0,0.3026694,0
2025-07-06T23:00:00.000+02:00,0.164,0.2872177,0.0471037028,0,0.2872177,0
2025-07-07T00:00:00.000+02:00,0.155,0.2999832,0.046497396,0,0.2999832,0
2025-07-07T01:00:00.000+02:00,0.142,0.2860561,0.0406199662,0,0.2860561,0
2025-07-07T02:00:00.000+02:00,0.16,0.278421,0.04454736,0,0.278421,0
2025-07-07T03:00:00.000+02:00,0.569,0.2698784,0.1535608096,0,0.2698784,0
2025-07-07T04:00:00.000+02:00,0.291,0.2698784,0.0785346144,0,0.2698784,0
2025-07-07T05:00:00.000+02:00,0.143,0.2697574,0.0385753082,0,0.2697574,0
2025-07-07T06:00:00.000+02:00,0.049,0.2925659,0.0143357291,0.035,0.2925659,0.0102398065
2025-07-07T07:00:00.000+02:00,0.017,0.2972002,0.0050524034,0.212,0.2972002,0.0630064424
2025-07-07T08:00:00.000+02:00,0.056,0.3204685,0.017946236,0.458,0.3204685,0.146774573
2025-07-07T09:00:00.000+02:00,0.036,0.2968493,0.0106865748,0.663,0.2968493,0.1968110859
2025-07-07T10:00:00.000+02:00,0.028,0.2666598,0.0074664744,1.055,0.2666598,0.281326089
2025-07-07T11:00:00.000+02:00,0.008,0.2594361,0.0020754888,0.908,0.2594361,0.2355679788
2025-07-07T12:00:00.000+02:00,0.004,0.2429196,0.0009716784,1.72,0.2429196,0.417821712
2025-07-07T13:00:00.000+02:00,0.021,0.2212122,0.0046454562,2.684,0.2212122,0.5937335448
2025-07-07T14:00:00.000+02:00,0.003,0.1828673,0.0005486019,3.881,0.1828673,0.7097079913
2025-07-07T15:00:00.000+02:00,4.2,0.155122,0.6515124,1.884,0.155122,0.292249848
2025-07-07T16:00:00.000+02:00,0.164,0.1609784,0.0264004576,2.303,0.1609784,0.3707332552
2025-07-07T17:00:00.000+02:00,0.314,0.2206435,0.069282059,1.589,0.2206435,0.3506025215
2025-07-07T18:00:00.000+02:00,0.028,0.2420242,0.0067766776,2.259,0.2420242,0.5467326678
2025-07-07T19:00:00.000+02:00,0.369,0.2557819,0.0943835211,0.619,0.2557819,0.1583289961
2025-07-07T20:00:00.000+02:00,0.853,0.2689104,0.2293805712,0.019,0.2689104,0.0051092976
2025-07-07T21:00:00.000+02:00,0.635,0.2888391,0.1834128285,0,0.2888391,0
2025-07-07T22:00:00.000+02:00,0.453,0.2913438,0.1319787414,0,0.2913438,0
2025-07-07T23:00:00.000+02:00,0.385,0.2686684,0.103437334,0,0.2686684,0
2025-07-08T00:00:00.000+02:00,0.384,0.2781306,0.1068021504,0,0.2781306,0
2025-07-08T01:00:00.000+02:00,0.39,0.2647601,0.103256439,0,0.2647601,0
2025-07-08T02:00:00.000+02:00,0.375,0.2462713,0.0923517375,0,0.2462713,0
2025-07-08T03:00:00.000+02:00,0.384,0.2505184,0.0961990656,0,0.2505184,0
2025-07-08T04:00:00.000+02:00,0.385,0.2515832,0.096859532,0,0.2515832,0
2025-07-08T05:00:00.000+02:00,0.294,0.2579478,0.0758366532,0,0.2579478,0
2025-07-08T06:00:00.000+02:00,0.104,0.2783363,0.0289469752,0.005,0.2783363,0.0013916815
2025-07-08T07:00:00.000+02:00,0.011,0.2912349,0.0032035839,0.363,0.2912349,0.1057182687
2025-07-08T08:00:00.000+02:00,0.008,0.290158,0.002321264,0.785,0.290158,0.22777403
2025-07-08T09:00:00.000+02:00,0.005,0.2672527,0.0013362635,1.425,0.2672527,0.3808350975
2025-07-08T10:00:00.000+02:00,0.003,0.2408505,0.0007225515,1.481,0.2408505,0.3566995905
2025-07-08T11:00:00.000+02:00,0.018,0.2310979,0.0041597622,0.879,0.2310979,0.2031350541
2025-07-08T12:00:00.000+02:00,0.003,0.214412,0.000643236,2.444,0.214412,0.524022928
2025-07-08T13:00:00.000+02:00,0.002,0.2061719,0.0004123438,2.743,0.2061719,0.5655295217
2025-07-08T14:00:00.000+02:00,0.003,0.2033889,0.0006101667,2.75,0.2033889,0.559319475
2025-07-08T15:00:00.000+02:00,0.002,0.2052402,0.0004104804,2.094,0.2052402,0.4297729788
2025-07-08T16:00:00.000+02:00,0.002,0.2206556,0.0004413112,2.21,0.2206556,0.487648876
2025-07-08T17:00:00.000+02:00,0.011,0.2497319,0.0027470509,0.548,0.2497319,0.1368530812
2025-07-08T18:00:00.000+02:00,0.327,0.2534345,0.0828730815,0.183,0.2534345,0.0463785135
2025-07-08T19:00:00.000+02:00,0.217,0.2771384,0.0601390328,0.039,0.2771384,0.0108083976
2025-07-08T20:00:00.000+02:00,0.095,0.3007213,0.0285685235,0.003,0.3007213,0.0009021639
2025-07-08T21:00:00.000+02:00,0.285,0.3019434,0.086053869,0,0.3019434,0
2025-07-08T22:00:00.000+02:00,0.317,0.2905936,0.0921181712,0,0.2905936,0
2025-07-08T23:00:00.000+02:00,0.172,0.2713183,0.0466667476,0,0.2713183,0
2025-07-09T00:00:00.000+02:00,0.159,0.2680755,0.0426240045,0,0.2680755,0
2025-07-09T01:00:00.000+02:00,0.154,0.2581293,0.0397519122,0,0.2581293,0
2025-07-09T02:00:00.000+02:00,0.148,0.2548381,0.0377160388,0,0.2548381,0
2025-07-09T03:00:00.000+02:00,0.157,0.2570766,0.0403610262,0,0.2570766,0
2025-07-09T04:00:00.000+02:00,0.158,0.258456,0.040836048,0,0.258456,0
2025-07-09T05:00:00.000+02:00,0.146,0.2686684,0.0392255864,0,0.2686684,0
2025-07-09T06:00:00.000+02:00,0.037,0.285197,0.010552289,0.028,0.285197,0.007985516
2025-07-09T07:00:00.000+02:00,0.024,0.288585,0.00692604,0.142,0.288585,0.04097907
2025-07-09T08:00:00.000+02:00,0.035,0.2921061,0.0102237135,0.648,0.2921061,0.1892847528
2025-07-09T09:00:00.000+02:00,0.014,0.2674705,0.003744587,1.362,0.2674705,0.364294821
2025-07-09T10:00:00.000+02:00,0.003,0.2577421,0.0007732263,1.381,0.2577421,0.3559418401
2025-07-09T11:00:00.000+02:00,0,0.2491995,0,2.53,0.2491995,0.630474735
2025-07-09T12:00:00.000+02:00,0.01,0.2322474,0.002322474,3.297,0.2322474,0.7657196778
2025-07-09T13:00:00.000+02:00,0.021,0.199045,0.004179945,2.488,0.199045,0.49522396
2025-07-09T14:00:00.000+02:00,0,0.1912284,0,4.182,0.1912284,0.7997171688
2025-07-09T15:00:00.000+02:00,0,0.1979318,0,4.4,0.1979318,0.87089992
2025-07-09T16:00:00.000+02:00,6.918,0.2406327,1.6646970186,0.326,0.2406327,0.0784462602
2025-07-09T17:00:00.000+02:00,1.848,0.2583713,0.4774701624,2.27,0.2583713,0.586502851
2025-07-09T18:00:00.000+02:00,0.011,0.2731454,0.0030045994,1.981,0.2731454,0.5411010374
2025-07-09T19:00:00.000+02:00,0.065,0.2901096,0.018857124,1.422,0.2901096,0.4125358512
2025-07-09T20:00:00.000+02:00,0.299,0.3177944,0.0950205256,0.23,0.3177944,0.073092712
2025-07-09T21:00:00.000+02:00,0.282,0.3250665,0.091668753,0.022,0.3250665,0.007151463
2025-07-09T22:00:00.000+02:00,0.486,0.2952884,0.1435101624,0,0.2952884,0
2025-07-09T23:00:00.000+02:00,0.476,0.276001,0.131376476,0,0.276001,0
2025-07-10T00:00:00.000+02:00,0.36,0.2697695,0.09711702,0,0.2697695,0
2025-07-10T01:00:00.000+02:00,0.367,0.2635017,0.0967051239,0,0.2635017,0
2025-07-10T02:00:00.000+02:00,0.7,0.2554794,0.17883558,0,0.2554794,0
2025-07-10T03:00:00.000+02:00,3.918,0.2522729,0.9884052222,0,0.2522729,0
2025-07-10T04:00:00.000+02:00,4.401,0.2541121,1.1183473521,0,0.2541121,0
2025-07-10T05:00:00.000+02:00,0.339,0.2665388,0.0903566532,0,0.2665388,0
2025-07-10T06:00:00.000+02:00,0.198,0.2784815,0.055139337,0,0.2784815,0
2025-07-10T07:00:00.000+02:00,0.068,0.2777918,0.0188898424,0.067,0.2777918,0.0186120506
2025-07-10T08:00:00.000+02:00,0.015,0.2774167,0.0041612505,0.561,0.2774167,0.1556307687
2025-07-10T09:00:00.000+02:00,0.016,0.2610454,0.0041767264,0.689,0.2610454,0.1798602806
2025-07-10T10:00:00.000+02:00,0.012,0.2538701,0.0030464412,1.173,0.2538701,0.2977896273
2025-07-10T11:00:00.000+02:00,0.004,0.2318118,0.0009272472,2.11,0.2318118,0.489122898
2025-07-10T12:00:00.000+02:00,0.203,0.2025903,0.0411258309,1.624,0.2025903,0.3290066472
2025-07-10T13:00:00.000+02:00,0,0.1961531,0,3.254,0.1961531,0.6382821874
2025-07-10T14:00:00.000+02:00,0.001,0.1959474,0.0001959474,3.874,0.1959474,0.7591002276
2025-07-10T15:00:00.000+02:00,0,0.2164932,0,4.274,0.2164932,0.9252919368
2025-07-10T16:00:00.000+02:00,0,0.2405964,0,3.816,0.2405964,0.9181158624
2025-07-10T17:00:00.000+02:00,0,0.25652,0,3.21,0.25652,0.8234292
2025-07-10T18:00:00.000+02:00,0.027,0.2689104,0.0072605808,1.916,0.2689104,0.5152323264
2025-07-10T19:00:00.000+02:00,0.005,0.2878832,0.001439416,1.771,0.2878832,0.5098411472
2025-07-10T20:00:00.000+02:00,0.5,0.3136804,0.1568402,0.482,0.3136804,0.1511939528
2025-07-10T21:00:00.000+02:00,0.298,0.31218,0.09302964,0.004,0.31218,0.00124872
2025-07-10T22:00:00.000+02:00,0.441,0.2950827,0.1301314707,0,0.2950827,0
2025-07-10T23:00:00.000+02:00,0.37,0.2794011,0.103378407,0,0.2794011,0
2025-07-11T00:00:00.000+02:00,0.354,0.2793285,0.098882289,0,0.2793285,0
2025-07-11T01:00:00.000+02:00,0.348,0.2727582,0.0949198536,0,0.2727582,0
2025-07-11T02:00:00.000+02:00,0.366,0.2677972,0.0980137752,0,0.2677972,0
2025-07-11T03:00:00.000+02:00,1.182,0.2609728,0.3084698496,0,0.2609728,0
2025-07-11T04:00:00.000+02:00,0.394,0.261602,0.103071188,0,0.261602,0
2025-07-11T05:00:00.000+02:00,0.329,0.2693823,0.0886267767,0,0.2693823,0
2025-07-11T06:00:00.000+02:00,0.243,0.2807563,0.0682237809,0,0.2807563,0
2025-07-11T07:00:00.000+02:00,0.098,0.2806474,0.0275034452,0.071,0.2806474,0.0199259654
2025-07-11T08:00:00.000+02:00,0.016,0.2837087,0.0045393392,0.761,0.2837087,0.2159023207
2025-07-11T09:00:00.000+02:00,0.007,0.2662484,0.0018637388,1.064,0.2662484,0.2832882976
2025-07-11T10:00:00.000+02:00,0.006,0.2567378,0.0015404268,1.38,0.2567378,0.354298164
2025-07-11T11:00:00.000+02:00,0.006,0.2447104,0.0014682624,2.181,0.2447104,0.5337133824
2025-07-11T12:00:00.000+02:00,0.001,0.2389387,0.0002389387,3.352,0.2389387,0.8009225224
2025-07-11T13:00:00.000+02:00,0,0.2057726,0,4.076,0.2057726,0.8387291176
2025-07-11T14:00:00.000+02:00,0,0.1864368,0,4.176,0.1864368,0.7785600768
2025-07-11T15:00:00.000+02:00,0,0.1937694,0,3.565,0.1937694,0.690787911
2025-07-11T16:00:00.000+02:00,0,0.2250721,0,3.778,0.2250721,0.8503223938
2025-07-11T17:00:00.000+02:00,0.001,0.256036,0.000256036,2.189,0.256036,0.560462804
2025-07-11T18:00:00.000+02:00,0.042,0.257488,0.010814496,1.885,0.257488,0.48536488
2025-07-11T19:00:00.000+02:00,0.167,0.2768964,0.0462416988,0.571,0.2768964,0.1581078444
2025-07-11T20:00:00.000+02:00,0.387,0.2995839,0.1159389693,0.097,0.2995839,0.0290596383
2025-07-11T21:00:00.000+02:00,0.255,0.3021733,0.0770541915,0.009,0.3021733,0.0027195597
2025-07-11T22:00:00.000+02:00,1.081,0.2883672,0.3117249432,0,0.2883672,0
2025-07-11T23:00:00.000+02:00,0.951,0.2762793,0.2627416143,0,0.2762793,0
2025-07-12T00:00:00.000+02:00,0.355,0.2865643,0.1017303265,0,0.2865643,0
2025-07-12T01:00:00.000+02:00,0.357,0.2779249,0.0992191893,0,0.2779249,0
2025-07-12T02:00:00.000+02:00,0.358,0.2782153,0.0996010774,0,0.2782153,0
2025-07-12T03:00:00.000+02:00,0.349,0.2700236,0.0942382364,0,0.2700236,0
2025-07-12T04:00:00.000+02:00,0.348,0.2655587,0.0924144276,0,0.2655587,0
2025-07-12T05:00:00.000+02:00,0.349,0.2611059,0.0911259591,0,0.2611059,0
2025-07-12T06:00:00.000+02:00,0.248,0.254705,0.06316684,0,0.254705,0
2025-07-12T07:00:00.000+02:00,0.042,0.2582987,0.0108485454,0.17,0.2582987,0.043910779
2025-07-12T08:00:00.000+02:00,0.029,0.2610333,0.0075699657,0.648,0.2610333,0.1691495784
2025-07-12T09:00:00.000+02:00,0.013,0.2200869,0.0028611297,1.017,0.2200869,0.2238283773
2025-07-12T10:00:00.000+02:00,0.073,0.1696783,0.0123865159,1.186,0.1696783,0.2012384638
2025-07-12T11:00:00.000+02:00,5.832,0.1512984,0.8823722688,0.304,0.1512984,0.0459947136
2025-07-12T12:00:00.000+02:00,8.694,0.1479346,1.2861434124,0,0.1479346,0
2025-07-12T13:00:00.000+02:00,7.169,0.1476684,1.0586347596,0.168,0.1476684,0.0248082912
2025-07-12T14:00:00.000+02:00,0,0.1476684,0,3.997,0.1476684,0.5902305948
2025-07-12T15:00:00.000+02:00,3.357,0.1479346,0.4966164522,2.124,0.1479346,0.3142130904
2025-07-12T16:00:00.000+02:00,0,0.1679601,0,3.929,0.1679601,0.6599152329
2025-07-12T17:00:00.000+02:00,0,0.2339051,0,3.344,0.2339051,0.7821786544
2025-07-12T18:00:00.000+02:00,0,0.2710884,0,2.698,0.2710884,0.7313965032
2025-07-12T19:00:00.000+02:00,0.003,0.2769569,0.0008308707,1.79,0.2769569,0.495752851
