hour_starts_at,consumption_kwh,consumption_unit_price_eur,consumption_cost_eur,production_kwh,production_unit_price_eur,production_profit_eur
2026-02-01T00:00:00.000+01:00,0.607,0.275762025,0.167387549175,0,0.250957025,0
2026-02-01T01:00:00.000+01:00,0.587,0.27719285,0.16271220295,0,0.25238785,0
2026-02-01T02:00:00.000+01:00,0.509,0.260267975,0.132476399275,0,0.235462975,0
2026-02-01T03:00:00.000+01:00,3.439,0.253141075,0.870552156925,0,0.228336075,0
2026-02-01T04:00:00.000+01:00,0.827,0.254611225,0.210563483075,0,0.229806225,0
2026-02-01T05:00:00.000+01:00,0.52,0.254502325,0.132341209,0,0.229697325,0
2026-02-01T06:00:00.000+01:00,0.528,0.2523092,0.1332192576,0,0.2275042,0
2026-02-01T07:00:00.000+01:00,0.577,0.257860075,0.148785263275,0,0.233055075,0
2026-02-01T08:00:00.000+01:00,0.989,0.265422575,0.262502926675,0,0.240617575,0
2026-02-01T09:00:00.000+01:00,0.801,0.271206375,0.217236306375,0,0.246401375,0
2026-02-01T10:00:00.000+01:00,0.181,0.27195355,0.04922359255,0.127,0.24714855,0.03138786585
2026-02-01T11:00:00.000+01:00,0.026,0.2685232,0.0069816032,0.74,0.2437182,0.180351468
2026-02-01T12:00:00.000+01:00,0.019,0.266221175,0.005058202325,0.275,0.241416175,0.066389448125
2026-02-01T13:00:00.000+01:00,0.197,0.257805625,0.050787708125,0.156,0.233000625,0.0363480975
2026-02-01T14:00:00.000+01:00,0.223,0.2615415,0.0583237545,0.013,0.2367365,0.0030775745
2026-02-01T15:00:00.000+01:00,0.224,0.27028375,0.06054356,0,0.24547875,0
2026-02-01T16:00:00.000+01:00,0.813,0.27653945,0.22482657285,0,0.25173445,0
2026-02-01T17:00:00.000+01:00,1.849,0.29755715,0.55018317035,0,0.27275215,0
2026-02-01T18:00:00.000+01:00,0.576,0.3085742,0.1777387392,0,0.2837692,0
2026-02-01T19:00:00.000+01:00,0.51,0.308141625,0.15715222875,0,0.283336625,0
2026-02-01T20:00:00.000+01:00,10.923,0.296640575,3.240205000725,0,0.271835575,0
2026-02-01T21:00:00.000+01:00,2.373,0.2733995,0.6487770135,0,0.2485945,0
2026-02-01T22:00:00.000+01:00,0.496,0.273366225,0.1355896476,0,0.248561225,0
2026-02-01T23:00:00.000+01:00,0.493,0.268387075,0.132314827975,0,0.243582075,0
2026-02-02T00:00:00.000+01:00,0.569,0.2594724,0.1476397956,0,0.2346674,0
2026-02-02T01:00:00.000+01:00,0.873,0.256032975,0.223516787175,0,0.231227975,0
2026-02-02T02:00:00.000+01:00,4.52,0.252124675,1.139603531,0,0.227319675,0
2026-02-02T03:00:00.000+01:00,0.574,0.2455937,0.1409707838,0,0.2207887,0
