hour_starts_at,consumption_kwh,consumption_unit_price_eur,consumption_cost_eur,production_kwh,production_unit_price_eur,production_profit_eur
2026-01-01T00:00:00.000+01:00,0.444,0.212418525,0.0943138251,0,0.187613525,0
2026-01-01T01:00:00.000+01:00,0.433,0.214257725,0.092773594925,0,0.189452725,0
2026-01-01T02:00:00.000+01:00,0.447,0.202557025,0.090542990175,0,0.177752025,0
2026-01-01T03:00:00.000+01:00,0.465,0.18460365,0.08584069725,0,0.15979865,0
2026-01-01T04:00:00.000+01:00,0.491,0.16581235,0.08141386385,0,0.14100735,0
2026-01-01T05:00:00.000+01:00,0.494,0.15872175,0.0784085445,0,0.13391675,0
2026-01-01T06:00:00.000+01:00,0.467,0.142901,0.066734767,0,0.118096,0
2026-01-01T07:00:00.000+01:00,0.534,0.1538031,0.0821308554,0,0.1289981,0
2026-01-01T08:00:00.000+01:00,0.662,0.16117805,0.1066998691,0,0.13637305,0
2026-01-01T09:00:00.000+01:00,0.693,0.1724371,0.1194989103,0,0.1476321,0
2026-01-01T10:00:00.000+01:00,0.546,0.16930925,0.0924428505,0,0.14450425,0
2026-01-01T11:00:00.000+01:00,0.512,0.1780031,0.0911375872,0,0.1531981,0
2026-01-01T12:00:00.000+01:00,1.258,0.197777525,0.24880412645,0,0.172972525,0
2026-01-01T13:00:00.000+01:00,0.694,0.1882518,0.1306467492,0,0.1634468,0
2026-01-01T14:00:00.000+01:00,0.341,0.18139715,0.06185642815,0,0.15659215,0
2026-01-01T15:00:00.000+01:00,0.486,0.201964125,0.09815456475,0,0.177159125,0
2026-01-01T16:00:00.000+01:00,0.661,0.220071775,0.145467443275,0,0.195266775,0
2026-01-01T17:00:00.000+01:00,0.892,0.239226075,0.2133896589,0,0.214421075,0
2026-01-01T18:00:00.000+01:00,0.839,0.2299847,0.1929571633,0,0.2051797,0
2026-01-01T19:00:00.000+01:00,0.996,0.2249511,0.2240512956,0,0.2001461,0
2026-01-01T20:00:00.000+01:00,1.21,0.217415825,0.26307314825,0,0.192610825,0
2026-01-01T21:00:00.000+01:00,1.359,0.2097051,0.2849892309,0,0.1849001,0
2026-01-01T22:00:00.000+01:00,1.366,0.21043715,0.2874571469,0,0.18563215,0
2026-01-01T23:00:00.000+01:00,0.906,0.193475975,0.17528923335,0,0.168670975,0
2026-01-02T00:00:00.000+01:00,0.918,0.1696541,0.1557424638,0,0.1448491,0
2026-01-02T01:00:00.000+01:00,0.81,0.15576935,0.1261731735,0,0.13096435,0
2026-01-02T02:00:00.000+01:00,0.872,0.15379705,0.1341110276,0,0.12899205,0
2026-01-02T03:00:00.000+01:00,3.087,0.146322275,0.451696862925,0,0.121517275,0
2026-01-02T04:00:00.000+01:00,4.408,0.147756125,0.651308999,0,0.122951125,0
2026-01-02T05:00:00.000+01:00,4.358,0.15447465,0.6732005247,0,0.12966965,0
2026-01-02T06:00:00.000+01:00,0.71,0.17176555,0.1219535405,0,0.14696055,0
2026-01-02T07:00:00.000+01:00,0.815,0.20063615,0.16351846225,0,0.17583115,0
2026-01-02T08:00:00.000+01:00,0.981,0.22890175,0.22455261675,0,0.20409675,0
2026-01-02T09:00:00.000+01:00,0.868,0.2469731,0.2143726508,0,0.2221681,0
2026-01-02T10:00:00.000+01:00,0.971,0.221566125,0.215140707375,0,0.196761125,0
2026-01-02T11:00:00.000+01:00,0.573,0.2169772,0.1243279356,0.001,0.1921722,0.0001921722
2026-01-02T12:00:00.000+01:00,0.243,0.205836125,0.050018178375,0.591,0.181031125,0.106989394875
2026-01-02T13:00:00.000+01:00,0.448,0.21858045,0.0979240416,0.116,0.19377545,0.0224779522
2026-01-02T14:00:00.000+01:00,0.421,0.222842675,0.093816766175,0.002,0.198037675,0.00039607535
2026-01-02T15:00:00.000+01:00,4.777,0.233085325,1.113448597525,0,0.208280325,0
2026-01-02T16:00:00.000+01:00,1.369,0.239806875,0.328295611875,0,0.215001875,0
2026-01-02T17:00:00.000+01:00,4.601,0.26643595,1.22587180595,0,0.24163095,0
2026-01-02T18:00:00.000+01:00,8.942,0.270087125,2.41511907175,0,0.245282125,0
2026-01-02T19:00:00.000+01:00,3.617,0.2616141,0.9462581997,0,0.2368091,0
2026-01-02T20:00:00.000+01:00,0.814,0.24540615,0.1997606061,0,0.22060115,0
2026-01-02T21:00:00.000+01:00,0.748,0.238082625,0.1780858035,0,0.213277625,0
2026-01-02T22:00:00.000+01:00,0.677,0.2398583,0.1623840691,0,0.2150533,0
2026-01-02T23:00:00.000+01:00,0.811,0.234700675,0.190342247425,0,0.209895675,0
2026-01-03T00:00:00.000+01:00,0.801,0.2335421,0.1870672221,0,0.2087371,0
2026-01-03T01:00:00.000+01:00,0.589,0.230495925,0.135762099825,0,0.205690925,0
2026-01-03T02:00:00.000+01:00,0.596,0.2275768,0.1356357728,0,0.2027718,0
2026-01-03T03:00:00.000+01:00,0.711,0.226406125,0.160974754875,0,0.201601125,0
2026-01-03T04:00:00.000+01:00,0.64,0.22421905,0.143500192,0,0.19941405,0
2026-01-03T05:00:00.000+01:00,0.665,0.226448475,0.150588235875,0,0.201643475,0
2026-01-03T06:00:00.000+01:00,1.046,0.227700825,0.23817506295,0,0.202895825,0
2026-01-03T07:00:00.000+01:00,0.912,0.23169685,0.2113075272,0,0.20689185,0
2026-01-03T08:00:00.000+01:00,2.01,0.245388,0.49322988,0,0.220583,0
2026-01-03T09:00:00.000+01:00,1.12,0.249502,0.27944224,0,0.224697,0
2026-01-03T10:00:00.000+01:00,0.558,0.2485582,0.1386954756,0,0.2237532,0
2026-01-03T11:00:00.000+01:00,0.551,0.242989175,0.133887035425,0,0.218184175,0
2026-01-03T12:00:00.000+01:00,0.96,0.241422225,0.231765336,0,0.216617225,0
2026-01-03T13:00:00.000+01:00,0.673,0.24044515,0.16181958595,0.878,0.21564015,0.1893320517
2026-01-03T14:00:00.000+01:00,0.12,0.244168925,0.029300271,0.067,0.219363925,0.014697382975
2026-01-03T15:00:00.000+01:00,3.361,0.249946675,0.840070774675,0.023,0.225141675,0.005178258525
2026-01-03T16:00:00.000+01:00,0.698,0.255797025,0.17854632345,0,0.230992025,0
2026-01-03T17:00:00.000+01:00,1.002,0.268223725,0.26876017245,0,0.243418725,0
2026-01-03T18:00:00.000+01:00,0.744,0.269572875,0.200562219,0,0.244767875,0
2026-01-03T19:00:00.000+01:00,1.052,0.2617714,0.2753835128,0,0.2369664,0
2026-01-03T20:00:00.000+01:00,0.933,0.252632875,0.235706472375,0,0.227827875,0
2026-01-03T21:00:00.000+01:00,0.802,0.2450371,0.1965197542,0,0.2202321,0
2026-01-03T22:00:00.000+01:00,0.761,0.245070375,0.186498555375,0,0.220265375,0
2026-01-03T23:00:00.000+01:00,0.611,0.23973125,0.14647579375,0,0.21492625,0
2026-01-04T00:00:00.000+01:00,0.686,0.243128325,0.16678603095,0,0.218323325,0
2026-01-04T01:00:00.000+01:00,0.731,0.2389024,0.1746376544,0,0.2140974,0
2026-01-04T02:00:00.000+01:00,1.207,0.238554525,0.287935311675,0,0.213749525,0
2026-01-04T03:00:00.000+01:00,0.873,0.23698455,0.20688751215,0,0.21217955,0
2026-01-04T04:00:00.000+01:00,0.664,0.235547675,0.1564036562,0,0.210742675,0
2026-01-04T05:00:00.000+01:00,0.606,0.236576175,0.14336516205,0,0.211771175,0
2026-01-04T06:00:00.000+01:00,0.62,0.2370511,0.146971682,0,0.2122461,0
2026-01-04T07:00:00.000+01:00,0.68,0.240315075,0.163414251,0,0.215510075,0
2026-01-04T08:00:00.000+01:00,1.088,0.242293425,0.2636152464,0,0.217488425,0
2026-01-04T09:00:00.000+01:00,1.126,0.2497561,0.2812253686,0,0.2249511,0
2026-01-04T10:00:00.000+01:00,0.55,0.25030665,0.1376686575,0.03,0.22550165,0.0067650495
2026-01-04T11:00:00.000+01:00,0.113,0.245614875,0.027754480875,1.521,0.220809875,0.335851819875
2026-01-04T12:00:00.000+01:00,0.399,0.243999525,0.097355810475,1.156,0.219194525,0.2533888709
2026-01-04T13:00:00.000+01:00,1.513,0.240653875,0.364109312875,0.402,0.215848875,0.08677124775
2026-01-04T14:00:00.000+01:00,1.515,0.24676135,0.37384344525,0.098,0.22195635,0.0217517223
2026-01-04T15:00:00.000+01:00,0.77,0.2480863,0.191026451,0.002,0.2232813,0.0004465626
2026-01-04T16:00:00.000+01:00,0.749,0.255718375,0.191533062875,0,0.230913375,0
2026-01-04T17:00:00.000+01:00,1.791,0.27894735,0.49959470385,0,0.25414235,0
2026-01-04T18:00:00.000+01:00,0.929,0.2822809,0.2622389561,0,0.2574759,0
2026-01-04T19:00:00.000+01:00,1.004,0.28050825,0.281630283,0,0.25570325,0
2026-01-04T20:00:00.000+01:00,0.843,0.2717176,0.2290579368,0,0.2469126,0
2026-01-04T21:00:00.000+01:00,0.807,0.256274975,0.206813904825,0,0.231469975,0
2026-01-04T22:00:00.000+01:00,0.826,0.2513412,0.2076078312,0,0.2265362,0
2026-01-04T23:00:00.000+01:00,0.728,0.2435972,0.1773387616,0,0.2187922,0
